#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.5410  -12.0904  -11.8767  -11.6163  -11.5865  -11.4908  -11.4093   -4.0102   -3.5300   -3.1686   -2.7444   -2.7306   -2.6461   -2.5027   -2.1676   -2.0263   -1.9809   -1.7486   -1.5278   -1.3656   -1.0361   -0.9550   -0.8370   -0.6371   -0.3346    0.7042    0.8169    0.8882    0.9280    1.7061    1.8490    1.9558    2.0475    2.0569    2.0991    4.3107    5.0765    5.7984    5.8375    6.0104    6.0393
  0.5469  -12.0897  -11.8770  -11.6169  -11.5861  -11.4910  -11.4093   -4.0080   -3.5311   -3.1673   -2.7465   -2.7325   -2.6445   -2.5024   -2.1780   -2.0279   -1.9682   -1.7532   -1.5245   -1.3610   -1.0430   -0.9489   -0.8383   -0.6364   -0.3384    0.7050    0.8169    0.8864    0.9309    1.7066    1.8486    1.9564    2.0473    2.0571    2.0989    4.3119    5.0674    5.7985    5.8333    6.0182    6.0359
  0.5529  -12.0889  -11.8774  -11.6175  -11.5858  -11.4912  -11.4093   -4.0056   -3.5323   -3.1659   -2.7487   -2.7348   -2.6428   -2.5021   -2.1884   -2.0299   -1.9550   -1.7582   -1.5211   -1.3555   -1.0499   -0.9428   -0.8397   -0.6356   -0.3427    0.7060    0.8170    0.8847    0.9340    1.7071    1.8482    1.9569    2.0466    2.0578    2.0988    4.3132    5.0572    5.7986    5.8288    6.0266    6.0320
  0.5588  -12.0880  -11.8778  -11.6183  -11.5854  -11.4914  -11.4094   -4.0028   -3.5337   -3.1643   -2.7512   -2.7373   -2.6409   -2.5018   -2.1987   -2.0322   -1.9414   -1.7634   -1.5175   -1.3494   -1.0569   -0.9367   -0.8413   -0.6347   -0.3475    0.7071    0.8171    0.8829    0.9372    1.7077    1.8478    1.9574    2.0454    2.0589    2.0988    4.3147    5.0459    5.7987    5.8241    6.0277    6.0355
  0.5648  -12.0871  -11.8783  -11.6191  -11.5849  -11.4917  -11.4094   -3.9997   -3.5352   -3.1625   -2.7538   -2.7401   -2.6388   -2.5015   -2.2088   -2.0349   -1.9274   -1.7688   -1.5139   -1.3426   -1.0640   -0.9306   -0.8431   -0.6337   -0.3528    0.7083    0.8171    0.8811    0.9406    1.7085    1.8473    1.9579    2.0440    2.0602    2.0988    4.3164    5.0336    5.7988    5.8192    6.0231    6.0447
  0.5707  -12.0860  -11.8788  -11.6200  -11.5844  -11.4920  -11.4095   -3.9963   -3.5369   -3.1605   -2.7566   -2.7431   -2.6366   -2.5012   -2.2187   -2.0379   -1.9133   -1.7744   -1.5104   -1.3351   -1.0712   -0.9247   -0.8450   -0.6327   -0.3587    0.7096    0.8172    0.8794    0.9440    1.7093    1.8468    1.9583    2.0425    2.0616    2.0988    4.3183    5.0205    5.7989    5.8142    6.0181    6.0542
  0.5767  -12.0848  -11.8794  -11.6210  -11.5839  -11.4923  -11.4096   -3.9926   -3.5388   -3.1583   -2.7596   -2.7465   -2.6344   -2.5009   -2.2283   -2.0412   -1.8991   -1.7799   -1.5069   -1.3269   -1.0784   -0.9188   -0.8471   -0.6316   -0.3650    0.7109    0.8173    0.8777    0.9476    1.7103    1.8462    1.9587    2.0409    2.0631    2.0989    4.3203    5.0066    5.7990    5.8091    6.0128    6.0639
  0.5827  -12.0834  -11.8801  -11.6221  -11.5833  -11.4927  -11.4096   -3.9886   -3.5409   -3.1559   -2.7627   -2.7500   -2.6320   -2.5007   -2.2376   -2.0449   -1.8847   -1.7854   -1.5035   -1.3182   -1.0857   -0.9130   -0.8493   -0.6304   -0.3717    0.7124    0.8173    0.8761    0.9511    1.7113    1.8456    1.9590    2.0392    2.0646    2.0990    4.3225    4.9920    5.7990    5.8039    6.0072    6.0737
  0.5886  -12.0820  -11.8808  -11.6232  -11.5826  -11.4931  -11.4097   -3.9843   -3.5431   -3.1534   -2.7659   -2.7539   -2.6295   -2.5006   -2.2466   -2.0489   -1.8703   -1.7908   -1.5002   -1.3088   -1.0930   -0.9073   -0.8516   -0.6292   -0.3789    0.7139    0.8174    0.8745    0.9547    1.7125    1.8449    1.9594    2.0376    2.0662    2.0991    4.3249    4.9768    5.7983    5.7993    6.0013    6.0835
  0.5946  -12.0805  -11.8816  -11.6243  -11.5819  -11.4935  -11.4098   -3.9797   -3.5455   -3.1506   -2.7693   -2.7579   -2.6270   -2.5005   -2.2551   -2.0533   -1.8559   -1.7960   -1.4970   -1.2990   -1.1004   -0.9017   -0.8540   -0.6280   -0.3865    0.7155    0.8175    0.8730    0.9583    1.7138    1.8442    1.9597    2.0358    2.0677    2.0993    4.3274    4.9612    5.7931    5.7992    5.9952    6.0932
  0.6005  -12.0789  -11.8825  -11.6256  -11.5812  -11.4939  -11.4099   -3.9748   -3.5480   -3.1477   -2.7728   -2.7621   -2.6243   -2.5005   -2.2633   -2.0579   -1.8416   -1.8008   -1.4939   -1.2888   -1.1078   -0.8962   -0.8565   -0.6268   -0.3945    0.7171    0.8176    0.8716    0.9619    1.7152    1.8435    1.9600    2.0341    2.0693    2.0995    4.3301    4.9451    5.7877    5.7991    5.9889    6.1029
  0.6065  -12.0772  -11.8834  -11.6268  -11.5804  -11.4944  -11.4100   -3.9696   -3.5508   -3.1446   -2.7765   -2.7665   -2.6216   -2.5005   -2.2710   -2.0628   -1.8279   -1.8049   -1.4909   -1.2781   -1.1153   -0.8909   -0.8591   -0.6255   -0.4028    0.7188    0.8176    0.8702    0.9654    1.7167    1.8427    1.9602    2.0324    2.0708    2.0997    4.3330    4.9287    5.7822    5.7991    5.9823    6.1124
  0.6124  -12.0754  -11.8844  -11.6281  -11.5796  -11.4949  -11.4101   -3.9642   -3.5537   -3.1413   -2.7803   -2.7710   -2.6188   -2.5007   -2.2783   -2.0681   -1.8179   -1.8050   -1.4879   -1.2671   -1.1229   -0.8857   -0.8618   -0.6243   -0.4114    0.7205    0.8177    0.8689    0.9690    1.7183    1.8419    1.9605    2.0307    2.0724    2.0999    4.3360    4.9120    5.7767    5.7990    5.9755    6.1218
  0.6184  -12.0735  -11.8855  -11.6295  -11.5787  -11.4954  -11.4103   -3.9585   -3.5568   -3.1378   -2.7843   -2.7755   -2.6160   -2.5010   -2.2852   -2.0736   -1.8181   -1.7947   -1.4849   -1.2557   -1.1304   -0.8807   -0.8645   -0.6230   -0.4204    0.7223    0.8179    0.8676    0.9724    1.7199    1.8410    1.9607    2.0289    2.0740    2.1002    4.3392    4.8951    5.7712    5.7988    5.9686    6.1309
  0.6243  -12.0715  -11.8867  -11.6308  -11.5778  -11.4960  -11.4104   -3.9526   -3.5600   -3.1342   -2.7886   -2.7801   -2.6131   -2.5015   -2.2916   -2.0794   -1.8215   -1.7809   -1.4820   -1.2441   -1.1381   -0.8759   -0.8672   -0.6218   -0.4296    0.7240    0.8180    0.8664    0.9758    1.7217    1.8400    1.9610    2.0272    2.0755    2.1005    4.3425    4.8781    5.7657    5.7986    5.9615    6.1398
  0.6303  -12.0694  -11.8880  -11.6322  -11.5768  -11.4966  -11.4105   -3.9464   -3.5635   -3.1304   -2.7932   -2.7847   -2.6101   -2.5020   -2.2975   -2.0854   -1.8252   -1.7667   -1.4792   -1.2323   -1.1458   -0.8720   -0.8693   -0.6206   -0.4391    0.7258    0.8181    0.8653    0.9791    1.7236    1.8390    1.9612    2.0255    2.0771    2.1007    4.3460    4.8610    5.7602    5.7984    5.9542    6.1484
  0.6362  -12.0672  -11.8894  -11.6336  -11.5758  -11.4973  -11.4107   -3.9400   -3.5671   -3.1264   -2.7980   -2.7891   -2.6071   -2.5027   -2.3030   -2.0917   -1.8289   -1.7523   -1.4763   -1.2203   -1.1535   -0.8735   -0.8663   -0.6194   -0.4487    0.7276    0.8183    0.8641    0.9824    1.7256    1.8380    1.9614    2.0238    2.0786    2.1010    4.3496    4.8439    5.7547    5.7980    5.9469    6.1567
  0.6422  -12.0649  -11.8908  -11.6350  -11.5748  -11.4979  -11.4108   -3.9334   -3.5709   -3.1222   -2.8032   -2.7934   -2.6040   -2.5035   -2.3080   -2.0981   -1.8323   -1.7380   -1.4734   -1.2081   -1.1613   -0.8763   -0.8621   -0.6182   -0.4585    0.7294    0.8184    0.8631    0.9855    1.7276    1.8369    1.9617    2.0222    2.0801    2.1013    4.3534    4.8269    5.7494    5.7976    5.9394    6.1648
  0.6481  -12.0625  -11.8924  -11.6365  -11.5737  -11.4986  -11.4110   -3.9265   -3.5749   -3.1179   -2.8087   -2.7976   -2.6008   -2.5044   -2.3126   -2.1048   -1.8356   -1.7237   -1.4704   -1.1959   -1.1690   -0.8792   -0.8582   -0.6171   -0.4684    0.7311    0.8186    0.8620    0.9886    1.7298    1.8357    1.9619    2.0205    2.0816    2.1016    4.3573    4.8099    5.7440    5.7971    5.9318    6.1725
  0.6541  -12.0600  -11.8940  -11.6379  -11.5726  -11.4994  -11.4112   -3.9195   -3.5790   -3.1134   -2.8144   -2.8017   -2.5976   -2.5055   -2.3168   -2.1115   -1.8386   -1.7095   -1.4674   -1.1841   -1.1763   -0.8821   -0.8545   -0.6161   -0.4784    0.7329    0.8188    0.8610    0.9915    1.7320    1.8345    1.9622    2.0189    2.0831    2.1019    4.3614    4.7931    5.7389    5.7966    5.9242    6.1799
  0.6600  -12.0574  -11.8958  -11.6393  -11.5714  -11.5002  -11.4113   -3.9123   -3.5834   -3.1087   -2.8203   -2.8057   -2.5944   -2.5066   -2.3205   -2.1184   -1.8414   -1.6954   -1.4644   -1.1855   -1.1704   -0.8850   -0.8512   -0.6151   -0.4883    0.7345    0.8190    0.8599    0.9943    1.7343    1.8332    1.9625    2.0173    2.0846    2.1022    4.3656    4.7764    5.7338    5.7959    5.9165    6.1870
  0.6660  -12.0547  -11.8977  -11.6407  -11.5702  -11.5010  -11.4115   -3.9049   -3.5879   -3.1038   -2.8264   -2.8097   -2.5911   -2.5079   -2.3238   -2.1254   -1.8441   -1.6814   -1.4613   -1.1933   -1.1581   -0.8880   -0.8482   -0.6141   -0.4982    0.7362    0.8193    0.8589    0.9970    1.7367    1.8319    1.9627    2.0158    2.0860    2.1024    4.3699    4.7600    5.7289    5.7951    5.9087    6.1937
  0.6720  -12.0519  -11.8997  -11.6420  -11.5689  -11.5019  -11.4117   -3.8973   -3.5926   -3.0988   -2.8327   -2.8137   -2.5877   -2.5092   -2.3267   -2.1325   -1.8465   -1.6675   -1.4581   -1.2013   -1.1457   -0.8909   -0.8456   -0.6132   -0.5080    0.7377    0.8196    0.8579    0.9996    1.7391    1.8305    1.9630    2.0143    2.0875    2.1027    4.3744    4.7438    5.7242    5.7943    5.9010    6.2002
  0.6779  -12.0490  -11.9018  -11.6433  -11.5676  -11.5028  -11.4119   -3.8895   -3.5974   -3.0936   -2.8390   -2.8176   -2.5843   -2.5106   -2.3293   -2.1396   -1.8487   -1.6538   -1.4549   -1.2094   -1.1333   -0.8938   -0.8434   -0.6124   -0.5177    0.7393    0.8199    0.8569    1.0020    1.7416    1.8290    1.9634    2.0128    2.0889    2.1029    4.3789    4.7279    5.7198    5.7933    5.8933    6.2063
  0.6839  -12.0461  -11.9040  -11.6446  -11.5663  -11.5037  -11.4120   -3.8817   -3.6025   -3.0883   -2.8455   -2.8215   -2.5809   -2.5121   -2.3315   -2.1467   -1.8508   -1.6402   -1.4516   -1.2176   -1.1209   -0.8966   -0.8418   -0.6116   -0.5271    0.7407    0.8202    0.8559    1.0043    1.7442    1.8275    1.9637    2.0114    2.0902    2.1031    4.3837    4.7123    5.7156    5.7922    5.8856    6.2121
  0.6898  -12.0430  -11.9063  -11.6459  -11.5649  -11.5047  -11.4122   -3.8737   -3.6077   -3.0828   -2.8520   -2.8253   -2.5774   -2.5136   -2.3335   -2.1538   -1.8527   -1.6268   -1.4482   -1.2258   -1.1086   -0.8994   -0.8406   -0.6109   -0.5361    0.7420    0.8206    0.8548    1.0065    1.7469    1.8259    1.9641    2.0100    2.0916    2.1033    4.3885    4.6970    5.7117    5.7909    5.8781    6.2176
  0.6958  -12.0399  -11.9088  -11.6471  -11.5635  -11.5058  -11.4124   -3.8656   -3.6131   -3.0771   -2.8586   -2.8292   -2.5739   -2.5151   -2.3351   -2.1609   -1.8544   -1.6137   -1.4446   -1.2341   -1.0964   -0.9022   -0.8401   -0.6103   -0.5448    0.7433    0.8209    0.8538    1.0085    1.7496    1.8243    1.9644    2.0087    2.0929    2.1035    4.3935    4.6821    5.7081    5.7895    5.8706    6.2229
  0.7017  -12.0366  -11.9114  -11.6483  -11.5621  -11.5069  -11.4125   -3.8573   -3.6187   -3.0713   -2.8652   -2.8330   -2.5704   -2.5167   -2.3365   -2.1678   -1.8560   -1.6007   -1.4410   -1.2425   -1.0844   -0.9048   -0.8402   -0.6097   -0.5531    0.7444    0.8213    0.8527    1.0104    1.7524    1.8226    1.9648    2.0074    2.0942    2.1037    4.3985    4.6676    5.7049    5.7880    5.8633    6.2279
  0.7077  -12.0333  -11.9141  -11.6494  -11.5606  -11.5080  -11.4127   -3.8490   -3.6244   -3.0653   -2.8718   -2.8367   -2.5669   -2.5182   -2.3376   -2.1747   -1.8575   -1.5880   -1.4374   -1.2509   -1.0725   -0.9074   -0.8409   -0.6093   -0.5608    0.7455    0.8217    0.8516    1.0122    1.7552    1.8208    1.9653    2.0062    2.0954    2.1039    4.4037    4.6534    5.7020    5.7862    5.8562    6.2326
  0.7136  -12.0299  -11.9169  -11.6504  -11.5591  -11.5092  -11.4129   -3.8407   -3.6303   -3.0592   -2.8785   -2.8404   -2.5635   -2.5197   -2.3385   -2.1813   -1.8588   -1.5755   -1.4336   -1.2594   -1.0607   -0.9099   -0.8424   -0.6089   -0.5680    0.7464    0.8222    0.8505    1.0139    1.7581    1.8190    1.9657    2.0050    2.0966    2.1040    4.4090    4.6397    5.6995    5.7843    5.8493    6.2371
  0.7196  -12.0264  -11.9199  -11.6514  -11.5575  -11.5105  -11.4130   -3.8322   -3.6364   -3.0529   -2.8851   -2.8441   -2.5600   -2.5212   -2.3393   -2.1878   -1.8600   -1.5633   -1.4297   -1.2679   -1.0492   -0.9123   -0.8445   -0.6086   -0.5745    0.7473    0.8226    0.8494    1.0155    1.7610    1.8171    1.9662    2.0039    2.0976    2.1042    4.4144    4.6264    5.6975    5.7820    5.8428    6.2415
  0.7255  -12.0228  -11.9230  -11.6523  -11.5559  -11.5118  -11.4132   -3.8238   -3.6426   -3.0465   -2.8918   -2.8477   -2.5566   -2.5227   -2.3399   -2.1941   -1.8610   -1.5514   -1.4257   -1.2766   -1.0380   -0.9145   -0.8474   -0.6083   -0.5804    0.7480    0.8230    0.8482    1.0169    1.7639    1.8152    1.9666    2.0029    2.0986    2.1044    4.4200    4.6136    5.6959    5.7795    5.8367    6.2456
  0.7315  -12.0192  -11.9262  -11.6532  -11.5543  -11.5131  -11.4133   -3.8153   -3.6490   -3.0399   -2.8984   -2.8512   -2.5532   -2.5241   -2.3403   -2.2001   -1.8620   -1.5398   -1.4216   -1.2853   -1.0270   -0.9166   -0.8510   -0.6081   -0.5856    0.7486    0.8233    0.8470    1.0183    1.7669    1.8132    1.9671    2.0019    2.0994    2.1047    4.4256    4.6012    5.6949    5.7766    5.8310    6.2496
  0.7374  -12.0154  -11.9295  -11.6539  -11.5527  -11.5146  -11.4134   -3.8068   -3.6556   -3.0332   -2.9050   -2.8547   -2.5500   -2.5254   -2.3406   -2.2057   -1.8628   -1.5285   -1.4175   -1.2940   -1.0164   -0.9185   -0.8553   -0.6080   -0.5901    0.7491    0.8236    0.8458    1.0195    1.7700    1.8112    1.9676    2.0010    2.1000    2.1051    4.4313    4.5893    5.6943    5.7733    5.8259    6.2535
  0.7434  -12.0116  -11.9330  -11.6546  -11.5510  -11.5160  -11.4135   -3.7983   -3.6623   -3.0264   -2.9116   -2.8581   -2.5468   -2.5267   -2.3408   -2.2110   -1.8635   -1.5177   -1.4132   -1.3029   -1.0062   -0.9202   -0.8602   -0.6079   -0.5940    0.7496    0.8239    0.8446    1.0207    1.7730    1.8091    1.9681    2.0001    2.1004    2.1056    4.4372    4.5779    5.6942    5.7696    5.8214    6.2574
  0.7493  -12.0077  -11.9366  -11.6552  -11.5493  -11.5175  -11.4136   -3.7898   -3.6691   -3.0195   -2.9181   -2.8613   -2.5439   -2.5278   -2.3409   -2.2159   -1.8641   -1.5073   -1.4089   -1.3118   -0.9964   -0.9216   -0.8657   -0.6079   -0.5972    0.7499    0.8240    0.8434    1.0218    1.7761    1.8070    1.9687    1.9993    2.1006    2.1062    4.4431    4.5670    5.6948    5.7655    5.8174    6.2614
  0.7553  -12.0038  -11.9403  -11.6558  -11.5475  -11.5191  -11.4137   -3.7813   -3.6761   -3.0125   -2.9246   -2.8645   -2.5411   -2.5289   -2.3410   -2.2204   -1.8646   -1.4974   -1.4045   -1.3207   -0.9871   -0.9227   -0.8716   -0.6079   -0.5998    0.7501    0.8240    0.8423    1.0228    1.7792    1.8049    1.9692    1.9986    2.1006    2.1069    4.4492    4.5565    5.6958    5.7609    5.8141    6.2651
  0.7613  -11.9997  -11.9441  -11.6562  -11.5458  -11.5207  -11.4138   -3.7729   -3.6832   -3.0054   -2.9309   -2.8675   -2.5386   -2.5299   -2.3410   -2.2243   -1.8650   -1.4881   -1.4001   -1.3297   -0.9785   -0.9234   -0.8779   -0.6080   -0.6019    0.7502    0.8238    0.8412    1.0237    1.7823    1.8027    1.9697    1.9979    2.1005    2.1077    4.4553    4.5465    5.6975    5.7560    5.8114    6.2687
  0.7672  -11.9956  -11.9481  -11.6566  -11.5440  -11.5224  -11.4138   -3.7646   -3.6904   -2.9983   -2.9373   -2.8703   -2.5364   -2.5307   -2.3410   -2.2276   -1.8653   -1.4793   -1.3955   -1.3386   -0.9707   -0.9235   -0.8845   -0.6081   -0.6035    0.7502    0.8234    0.8403    1.0246    1.7855    1.8005    1.9702    1.9973    2.1003    2.1085    4.4616    4.5371    5.6998    5.7508    5.8091    6.2720
  0.7732  -11.9914  -11.9522  -11.6569  -11.5422  -11.5241  -11.4139   -3.7563   -3.6978   -2.9911   -2.9435   -2.8729   -2.5348   -2.5312   -2.3409   -2.2303   -1.8655   -1.4714   -1.3910   -1.3474   -0.9640   -0.9228   -0.8912   -0.6082   -0.6047    0.7502    0.8228    0.8395    1.0254    1.7886    1.7982    1.9708    1.9968    2.0999    2.1092    4.4680    4.5281    5.7027    5.7454    5.8074    6.2756
  0.7791  -11.9872  -11.9563  -11.6571  -11.5404  -11.5258  -11.4139   -3.7481   -3.7053   -2.9840   -2.9497   -2.8753   -2.5340   -2.5310   -2.3408   -2.2324   -1.8656   -1.4643   -1.3863   -1.3561   -0.9585   -0.9211   -0.8980   -0.6084   -0.6055    0.7501    0.8218    0.8389    1.0262    1.7918    1.7960    1.9713    1.9963    2.0995    2.1100    4.4745    4.5196    5.7063    5.7397    5.8061    6.2875
  0.7851  -11.9829  -11.9606  -11.6573  -11.5386  -11.5276  -11.4139   -3.7400   -3.7129   -2.9770   -2.9557   -2.8774   -2.5342   -2.5303   -2.3407   -2.2337   -1.8656   -1.4584   -1.3817   -1.3643   -0.9544   -0.9184   -0.9047   -0.6085   -0.6059    0.7499    0.8206    0.8384    1.0270    1.7936    1.7951    1.9718    1.9959    2.0989    2.1107    4.4811    4.5116    5.7105    5.7340    5.8052    6.2900
  0.7910  -11.9786  -11.9649  -11.6573  -11.5369  -11.5293  -11.4139   -3.7321   -3.7206   -2.9702   -2.9617   -2.8791   -2.5346   -2.5296   -2.3407   -2.2342   -1.8655   -1.4540   -1.3770   -1.3718   -0.9515   -0.9149   -0.9109   -0.6086   -0.6062    0.7497    0.8191    0.8381    1.0277    1.7914    1.7982    1.9723    1.9956    2.0983    2.1114    4.4878    4.5041    5.7153    5.7282    5.8047    6.2889
  0.7970  -11.9747  -11.9688  -11.6573  -11.5355  -11.5307  -11.4138   -3.7285   -3.7242   -2.9676   -2.9636   -2.8804   -2.5351   -2.5293   -2.3406   -2.2339   -1.8653   -1.4515   -1.3785   -1.3722   -0.9497   -0.9178   -0.9099   -0.6087   -0.6063    0.7494    0.8174    0.8378    1.0284    1.7891    1.8014    1.9728    1.9953    2.0977    2.1121    4.4945    4.4971    5.7207    5.7225    5.8044    6.2909
  0.7970  -11.9747  -11.9688  -11.6573  -11.5355  -11.5307  -11.4138   -3.7285   -3.7242   -2.9676   -2.9636   -2.8804   -2.5351   -2.5293   -2.3406   -2.2339   -1.8653   -1.4515   -1.3785   -1.3722   -0.9497   -0.9178   -0.9099   -0.6087   -0.6063    0.7494    0.8174    0.8378    1.0284    1.7891    1.8014    1.9728    1.9953    2.0977    2.1121    4.4945    4.4971    5.7207    5.7225    5.8044    6.2908
  0.8089  -11.9837  -11.9597  -11.6573  -11.5393  -11.5268  -11.4139   -3.7409   -3.7121   -2.9756   -2.9579   -2.8766   -2.5347   -2.5303   -2.3408   -2.2331   -1.8657   -1.4579   -1.3784   -1.3679   -0.9511   -0.9216   -0.9043   -0.6086   -0.6061    0.7491    0.8198    0.8395    1.0263    1.7882    1.8013    1.9721    1.9960    2.0986    2.1109    4.4819    4.5108    5.7092    5.7354    5.8051    6.2890
  0.8208  -11.9931  -11.9503  -11.6570  -11.5434  -11.5227  -11.4140   -3.7571   -3.6973   -2.9863   -2.9525   -2.8687   -2.5361   -2.5310   -2.3411   -2.2288   -1.8656   -1.4734   -1.3781   -1.3587   -0.9522   -0.9291   -0.8947   -0.6083   -0.6057    0.7488    0.8219    0.8407    1.0241    1.7829    1.8057    1.9715    1.9967    2.0990    2.1097    4.4709    4.5252    5.6976    5.7511    5.8068    6.2725
  0.8327  -12.0029  -11.9407  -11.6564  -11.5477  -11.5186  -11.4140   -3.7736   -3.6830   -2.9965   -2.9502   -2.8569   -2.5392   -2.5319   -2.3417   -2.2208   -1.8649   -1.4947   -1.3761   -1.3495   -0.9527   -0.9340   -0.8872   -0.6078   -0.6051    0.7486    0.8235    0.8416    1.0220    1.7770    1.8110    1.9709    1.9975    2.0988    2.1087    4.4618    4.5401    5.6861    5.7696    5.8096    6.2608
  0.8446  -12.0130  -11.9308  -11.6555  -11.5522  -11.5144  -11.4138   -3.7904   -3.6695   -3.0064   -2.9502   -2.8421   -2.5439   -2.5325   -2.3425   -2.2094   -1.8636   -1.5196   -1.3746   -1.3405   -0.9524   -0.9359   -0.8822   -0.6073   -0.6042    0.7483    0.8246    0.8422    1.0201    1.7711    1.8165    1.9703    1.9984    2.0979    2.1079    4.4543    4.5556    5.6746    5.7906    5.8133    6.2468
  0.8565  -12.0234  -11.9208  -11.6544  -11.5569  -11.5102  -11.4136   -3.8073   -3.6568   -3.0158   -2.9516   -2.8252   -2.5504   -2.5329   -2.3437   -2.1946   -1.8616   -1.5471   -1.3744   -1.3318   -0.9512   -0.9353   -0.8796   -0.6071   -0.6030    0.7482    0.8253    0.8425    1.0185    1.7655    1.8219    1.9698    1.9993    2.0961    2.1075    4.4485    4.5717    5.6630    5.8142    5.8180    6.2307
  0.8684  -12.0340  -11.9105  -11.6530  -11.5617  -11.5058  -11.4134   -3.8244   -3.6448   -3.0247   -2.9537   -2.8069   -2.5584   -2.5330   -2.3452   -2.1770   -1.8588   -1.5766   -1.3758   -1.3234   -0.9487   -0.9322   -0.8795   -0.6072   -0.6013    0.7480    0.8253    0.8426    1.0172    1.7604    1.8271    1.9693    2.0003    2.0938    2.1072    4.4442    4.5884    5.6511    5.8235    5.8405    6.2122
  0.8803  -12.0448  -11.9000  -11.6514  -11.5667  -11.5015  -11.4130   -3.8415   -3.6337   -3.0332   -2.9562   -2.7878   -2.5675   -2.5330   -2.3470   -2.1568   -1.8549   -1.6077   -1.3787   -1.3153   -0.9453   -0.9271   -0.8815   -0.6079   -0.5993    0.7480    0.8249    0.8427    1.0164    1.7557    1.8320    1.9689    2.0013    2.0909    2.1069    4.4413    4.6058    5.6388    5.8299    5.8689    6.1918
  0.8922  -12.0559  -11.8894  -11.6495  -11.5719  -11.4971  -11.4126   -3.8586   -3.6233   -3.0411   -2.9588   -2.7681   -2.5774   -2.5328   -2.3491   -2.1345   -1.8498   -1.6402   -1.3831   -1.3078   -0.9415   -0.9199   -0.8854   -0.6089   -0.5971    0.7479    0.8240    0.8426    1.0160    1.7515    1.8367    1.9685    2.0023    2.0877    2.1065    4.4397    4.6237    5.6260    5.8373    5.8994    6.1700
  0.9041  -12.0670  -11.8787  -11.6475  -11.5771  -11.4927  -11.4121   -3.8757   -3.6138   -3.0486   -2.9614   -2.7481   -2.5879   -2.5327   -2.3516   -2.1109   -1.8431   -1.6739   -1.3885   -1.3007   -0.9380   -0.9110   -0.8903   -0.6103   -0.5948    0.7479    0.8227    0.8426    1.0160    1.7478    1.8411    1.9682    2.0033    2.0842    2.1059    4.4393    4.6423    5.6123    5.8456    5.9318    6.1473
  0.9160  -12.0783  -11.8678  -11.6454  -11.5825  -11.4882  -11.4116   -3.8927   -3.6050   -3.0555   -2.9639   -2.7279   -2.5989   -2.5326   -2.3543   -2.0864   -1.8343   -1.7084   -1.3948   -1.2941   -0.9361   -0.9017   -0.8942   -0.6118   -0.5926    0.7479    0.8211    0.8425    1.0165    1.7448    1.8452    1.9680    2.0043    2.0804    2.1052    4.4400    4.6615    5.5977    5.8548    5.9658    6.1243
  0.9279  -12.0896  -11.8568  -11.6431  -11.5879  -11.4838  -11.4110   -3.9097   -3.5969   -3.0619   -2.9662   -2.7078   -2.6100   -2.5328   -2.3573   -2.0618   -1.8231   -1.7436   -1.4019   -1.2880   -0.9378   -0.8993   -0.8877   -0.6134   -0.5906    0.7480    0.8194    0.8424    1.0173    1.7424    1.8489    1.9679    2.0053    2.0765    2.1043    4.4415    4.6813    5.5820    5.8648    6.0008    6.1015
  0.9398  -12.1010  -11.8457  -11.6406  -11.5934  -11.4793  -11.4104   -3.9264   -3.5896   -3.0678   -2.9682   -2.6878   -2.6211   -2.5332   -2.3606   -2.0381   -1.8089   -1.7791   -1.4095   -1.2825   -0.9448   -0.8976   -0.8762   -0.6147   -0.5889    0.7480    0.8177    0.8425    1.0185    1.7405    1.8522    1.9678    2.0063    2.0724    2.1032    4.4439    4.7015    5.5653    5.8755    6.0364    6.0794
  0.9518  -12.1123  -11.8345  -11.6381  -11.5989  -11.4749  -11.4097   -3.9430   -3.5829   -3.0731   -2.9700   -2.6681   -2.6320   -2.5341   -2.3639   -2.0161   -1.8164   -1.7893   -1.4176   -1.2776   -0.9559   -0.8930   -0.8642   -0.6155   -0.5876    0.7479    0.8159    0.8427    1.0200    1.7394    1.8552    1.9676    2.0072    2.0682    2.1019    4.4470    4.7221    5.5476    5.8864    6.0586    6.0718
  0.9637  -12.1237  -11.8233  -11.6356  -11.6044  -11.4705  -11.4089   -3.9594   -3.5768   -3.0779   -2.9715   -2.6507   -2.6406   -2.5355   -2.3674   -1.9964   -1.8522   -1.7669   -1.4262   -1.2733   -0.9699   -0.8867   -0.8524   -0.6156   -0.5867    0.7478    0.8144    0.8431    1.0217    1.7389    1.8578    1.9674    2.0081    2.0639    2.1005    4.4506    4.7428    5.5290    5.8969    6.0402    6.1064
  0.9756  -12.1350  -11.8120  -11.6331  -11.6098  -11.4661  -11.4082   -3.9755   -3.5712   -3.0821   -2.9726   -2.6550   -2.6277   -2.5376   -2.3708   -1.9795   -1.8884   -1.7396   -1.4351   -1.2697   -0.9855   -0.8794   -0.8413   -0.6145   -0.5862    0.7477    0.8129    0.8438    1.0236    1.7391    1.8602    1.9671    2.0089    2.0597    2.0988    4.4546    4.7636    5.5098    5.9054    6.0255    6.1389
