#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 150  80
# Band-Index    1
   1.34467    -12.263072
   1.35658    -12.263622
   1.36849    -12.263952
   1.38039    -12.264062
 
# Band-Index    4
   1.38039    -12.108655
   1.36849    -12.108701
   1.35658    -12.108898
   1.34467    -12.109273
   1.33277    -12.109936
   1.32086    -12.111372
   1.30895    -12.114010
   1.29705    -12.117445
   1.28514    -12.121467
   1.27323    -12.126017
   1.26133    -12.131064
   1.24942    -12.136589
   1.23751    -12.142570
   1.22561    -12.148987
   1.21370    -12.155819
   1.20179    -12.163040
   1.18989    -12.170623
   1.17798    -12.178528
   1.16607    -12.186693
   1.15417    -12.194992
   1.14226    -12.203056
   1.13036    -12.209378
   1.11845    -12.210552
   1.10654    -12.207983
   1.09464    -12.204301
   1.08273    -12.200212
   1.07082    -12.195912
   1.05892    -12.191483
   1.04701    -12.186975
   1.03510    -12.182437
   1.02320    -12.177938
   1.01129    -12.173619
   0.99938    -12.169852
   0.98748    -12.167604
   0.97557    -12.167639
   0.96366    -12.169007
   0.95176    -12.170824
   0.93985    -12.172768
   0.92794    -12.174722
   0.91604    -12.176694
   0.90413    -12.184064
   0.89222    -12.194737
   0.88032    -12.205303
   0.86841    -12.215713
   0.85650    -12.225949
   0.84460    -12.235993
   0.83269    -12.245829
   0.82078    -12.255443
   0.80888    -12.264819
   0.79697    -12.273934
   0.79697    -12.273934
   0.79102    -12.270208
   0.78506    -12.265969
   0.77911    -12.261750
   0.77316    -12.257615
   0.76720    -12.253583
   0.76125    -12.249663
   0.75530    -12.245859
   0.74934    -12.242175
   0.74339    -12.238615
   0.73744    -12.235179
   0.73148    -12.231869
   0.72553    -12.228686
   0.71958    -12.225631
   0.71362    -12.222703
   0.70767    -12.219902
   0.70172    -12.217227
   0.69576    -12.214676
   0.68981    -12.212249
   0.68386    -12.209943
   0.67790    -12.207756
   0.67195    -12.205685
   0.66600    -12.203727
   0.66004    -12.201880
   0.65409    -12.200141
   0.64814    -12.198506
